gene_names,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps,num_effect_snps,adsp_size.y,ukb_size.y,gene_ind.y,uniprot_id,protein_name,chr,start,end
CFHR4,0.13138089875511,0.357781032304681,0.812622048691506,0.989936322434813,10454,317411,251,CFHR4,0.770003043181346,0.400629466184661,0.186648395713757,0.52642818770709,0.807067649214772,0.868492376700455,0.660154903422368,0.183797315915173,463,309,10454,317411,251,Q92496,Complement factor H-related protein 4,1,196819371,196888102
CFHR5,0.453810327074546,0.47102355256808,0.307071640134088,0.370306674371113,10454,317800,252,CFHR5,0.925058176765871,0.920295849779062,0.69168715052931,0.0910042730212535,0.0415607283671077,0.0611956776974279,0.140288636340779,0.0335441758654979,390,310,10454,317800,252,Q9BXR6,Complement factor H-related protein 5,1,196946667,196978804
CFI,0.870439701374657,0.910195859679991,0.974156833510104,0.825945750623814,10454,317354,253,CFI,0.211015493375113,0.45717764000245,0.974826278152099,0.688580222250939,0.774018126697074,0.553156317782296,0.0328226165087931,0.0200637523809714,940,150,10454,317354,253,P05156,Complement factor I,4,110661852,110723335
CGREF1,0.646182204122715,0.727609782951151,0.0139958839184301,0.00776920976128792,10454,312630,254,CGREF1,0.172327136490615,0.260149617614503,0.36213826251309,0.48148344842927,0.301002138710925,0.167433655195546,0.205862645037032,0.0207248467533171,428,195,10454,312630,254,Q99674,Cell growth regulator with EF hand domain protein 1,2,27321757,27341995
CHAC2,0.568877315019526,0.484019802766591,0.587246173932339,0.938913022542399,10454,313474,255,CHAC2,0.549506627998285,0.835262907839928,0.965852304373308,0.355853906692634,0.211104804291667,0.13289758982801,0.0109902820681264,8.62779473531035e-05,1264,79,10454,313474,255,Q8WUX2,Glutathione-specific gamma-glutamylcyclotransferase 2,2,53994929,54002333
CHAD,0.767909841821464,0.947367964541289,0.597061294592677,0.385034615502396,10454,318083,256,CHAD,0.307212846893536,0.562243042770964,0.741209414286684,0.802705178923264,0.969265984372198,0.997649375248999,0.0126276957811879,0.00997872844532378,920,178,10454,318083,256,O15335,Chondroadherin,17,48541857,48546327
CHCHD6,0.491964327980779,0.653993532757783,0.884540434678721,0.999999433358897,10454,317550,257,CHCHD6,0.683548304923337,100,100,0.334809334394043,100,100,0.0184319973532288,1.64986629528722e-06,1470,60,10454,317550,257,Q9BRQ6,MICOS complex subunit MIC25,3,126423063,126679249
CHGA,0.986021530744291,0.626299969692984,0.376383460170206,0.568357856002404,10454,317421,258,CHGA,0.564426879184308,100,100,0.988003934247485,100,100,0.0127114697483932,9.01789527445576e-05,1422,28,10454,317421,258,P10645,Chromogranin-A,14,93389425,93401638
CHGB,0.287256510938498,0.683000748184128,0.0129427058728073,0.449154524540773,10454,312461,259,CHGB,0.0298918719054141,0.0946391076678779,0.992239828059103,0.54845620110311,0.79514929996303,0.753805329385494,0.174620786302826,0.00325508025320344,1276,73,10454,312461,259,P05060,Secretogranin-1,20,5892076,5906007
CHI3L1,0.268424319004133,0.656727940428428,0.684412061639216,0.999999854862079,10454,313428,260,CHI3L1,0.825072357094213,0.926499368819937,0.74728242148955,0.075206898947524,0.0465860192742046,0.0849606335668956,0.150576767877178,0.00503549778460457,782,203,10454,313428,260,P36222,Chitinase-3-like protein 1,1,203148059,203155877
CHIT1,0.844971958371244,0.629731065241938,0.878455925894089,0.9279482414241,10454,312510,261,CHIT1,0.847103079328644,0.964525556556879,0.851470000286405,0.848129771622052,0.939772104856092,0.767300515613824,0.352921905872754,0.18644008532634,803,639,10454,312510,261,Q13231,Chitotriosidase-1,1,203181955,203242769
CHL1,0.396330380923014,0.428776060494126,0.38252283239362,0.396776818868491,10454,312553,262,CHL1,0.903761576180489,0.084452125664668,0.026420504500534,0.848296091471941,0.481019758061211,0.23223852421036,0.122209788950625,0.0333938848843432,910,387,10454,312553,262,O00533,Neural cell adhesion molecule L1-like protein,3,238279,451090
CHMP6,0.929388009312003,0.554285639589694,0.67602629865012,0.959827471884254,10454,317414,263,CHMP6,0.745617605047387,0.801637420080909,0.561603070498648,0.562367200698413,0.676922736178626,0.504827196338702,0.0153046872952282,0.000444132149412003,1508,20,10454,317414,263,Q96FZ7,Charged multivesicular body protein 6,17,78965398,78983317
CHRDL2,0.687250718737375,0.950503609922693,0.814910790496374,0.91079911857552,10454,312630,264,CHRDL2,0.712768110210417,0.417525438451681,0.204320220570381,0.18777680091254,0.019318096117996,0.0130786207146344,0.0547737957500719,0.00972448930424114,704,114,10454,312630,264,Q6WN34,Chordin-like protein 2,11,74407474,74442430
CILP,0.209163443721221,0.36618274382699,0.545722014770941,0.520662640739897,10454,317421,265,CILP,0.920501426053439,100,100,0.7500277341848,100,100,0.0391744595690468,3.96834432251564e-05,619,11,10454,317421,265,O75339,Cartilage intermediate layer protein 1,15,65488337,65503826
CKAP4,0.86266830632816,0.589689223646762,0.607029679586295,0.605171799713195,10454,312455,266,CKAP4,0.834801462325105,100,100,0.181006716425334,100,100,0.0260971722699781,7.20744740728181e-06,1014,70,10454,312455,266,Q07065,Cytoskeleton-associated protein 4,12,106631655,106698057
CLEC10A,0.770087192606575,0.648220911917554,0.958787901338589,0.935726144222739,10454,312918,267,CLEC10A,0.923924308023769,0.0149348134917896,0.00375509971707979,0.617729335295139,0.491379916790758,0.278990265571001,0.205773232234371,0.0174256729860583,1072,246,10454,312918,267,Q8IUN9,C-type lectin domain family 10 member A,17,6977856,6983626
CLEC11A,0.852434571705491,0.655340865752289,0.0907811547259051,0.286697968830441,10454,312696,268,CLEC11A,0.100352535370614,0.237420622062116,0.674805030065462,0.843852321137234,0.867654794706934,0.620528231028623,0.0422464426434563,0.00551915040529491,1138,173,10454,312696,268,Q9Y240,C-type lectin domain family 11 member A,19,51226586,51228974
CLEC12A,0.83634827554121,0.528898944188566,0.821313138955923,0.888131092105363,10454,318326,269,CLEC12A,0.648853049713827,0.713822457070283,0.494425846518404,0.0132618654034939,0.0377734021605946,0.517701055314814,0.0908610019930838,5.77189894513782e-05,1177,48,10454,318326,269,Q5QGZ9,C-type lectin domain family 12 member A,12,10103915,10148293
CLEC1A,0.470174808137376,0.526280291022151,0.618640466597352,0.651311553840666,10454,313327,270,CLEC1A,0.10751080020131,0.273771328970965,0.980247256104025,0.0687985065851771,0.133418228991801,0.397103051867236,0.0549562970044202,0.000967728007892978,1339,189,10454,313327,270,Q8NC01,C-type lectin domain family 1 member A,12,10222153,10264226
CLEC1B,0.806655879416835,0.523982030318695,0.893489015875614,0.904288949358892,10454,312346,271,CLEC1B,0.81899037910317,0.797840549930406,0.527447379934306,0.56506436480112,0.777370370443408,0.677753257258983,0.0115726488501555,6.55104397043014e-06,1128,16,10454,312346,271,Q9P126,C-type lectin domain family 1 member B,12,10138241,10166023
CLEC3B,0.715814172629487,0.66052449825943,0.904213817140122,0.726075949729267,10454,318092,272,CLEC3B,0.755809607972945,100,100,0.0701920610559615,100,100,0.0207176990090458,4.67783351342479e-06,840,77,10454,318092,272,P05452,Tetranectin,3,45043040,45077563
CLEC4A,0.785905600748759,0.92174439153221,0.616923608855263,0.304902916597435,10454,312713,273,CLEC4A,0.426937749543737,0.594768568739382,0.522967391949751,0.0692628840443203,0.172370554886431,0.642244041836009,0.0739259800367117,0.102708757132291,1192,376,10454,312713,273,Q9UMR7,C-type lectin domain family 4 member A,12,8276228,8291203
CLEC4C,0.379736215913226,0.54849364112291,0.855721977495635,0.986819334951477,10454,312713,274,CLEC4C,0.677639241584751,0.484380690795992,0.258472502039275,0.496719304429473,0.266804204812796,0.139765510580394,0.367141821494387,0.00225625254957526,986,266,10454,312713,274,Q8WTT0,C-type lectin domain family 4 member C,12,7882011,7904201
CLEC4D,0.520711774433327,0.649921177873679,0.994482633537657,0.0172105708049286,10454,312713,275,CLEC4D,0.424262280924046,0.330246129799682,0.209148496627898,0.8909824608096,0.758413784834349,0.464818962091331,0.183220491006426,0.00321046992496858,934,168,10454,312713,275,Q8WXI8,C-type lectin domain family 4 member D,12,8662071,8674962
CLEC4G,0.804477760785095,0.629135437033756,0.918250413818745,0.877021266143826,10454,312713,276,CLEC4G,0.545009274496927,0.83262402952188,0.995664418113449,0.784099506836412,0.110334008791704,0.0373712185508057,0.0334490183211482,0.000299214455170586,1454,84,10454,312713,276,Q6UXB4,C-type lectin domain family 4 member G,19,7793843,7798792
CLEC4M,0.471121104232489,0.404879002015127,0.115424270492778,0.519978787784826,10454,317477,277,CLEC4M,0.200046871153464,0.0263083247739396,0.0176202491381902,0.0111097092991709,0.0217378506492006,0.271386569593689,0.099687589669474,0.00824446987144601,1499,180,10454,317477,277,Q9H2X3,C-type lectin domain family 4 member M,19,7828035,7834491
CLEC5A,0.341379660717537,0.557509001898806,0.753391216084613,0.801283424493824,10454,312746,278,CLEC5A,0.945157949262123,100,100,0.850297997240588,100,100,0.0458635294547859,2.60307382194705e-05,617,80,10454,312746,278,Q9NY25,C-type lectin domain family 5 member A,7,141627157,141646807
CLEC6A,0.197833108231479,0.504629944050867,0.0871522246123602,0.0481192873536268,10454,313474,279,CLEC6A,0.0449279936351466,0.0607659225348813,0.208727757642841,0.500884047943529,0.792314560087942,0.910867760521739,0.161859235704988,0.00359655262947787,994,152,10454,313474,279,Q6EIG7,C-type lectin domain family 6 member A,12,8608522,8630926
CLEC7A,0.384063282990868,0.533037102003156,0.620318649302293,0.239896444691434,10454,312284,280,CLEC7A,0.239597112144396,0.263480767539349,0.25704703443252,0.841451674229576,0.81559095087868,0.544277415857341,0.540785117881901,0.218803392149297,1320,179,10454,312284,280,Q9BXN2,C-type lectin domain family 7 member A,12,10269376,10282857
CLGN,0.782979691833405,0.615197210096074,0.961640447063239,0.999999956860568,10454,318237,281,CLGN,0.655027503160171,0.902287677298734,0.938090117503217,0.787098416471506,0.211969937830898,0.0817544625087845,0.263039771926387,0.0194497108607518,768,118,10454,318237,281,O14967,Calmegin,4,141309609,141349122
CLMP,0.378558562814652,0.466984533275822,0.689156664155718,0.676605018440127,10454,312360,282,CLMP,0.845602266918688,0.981215204731085,0.997749111490671,0.873972773753206,0.695082709431385,0.402015525866998,0.0724451830259319,0.00043111953349508,1379,77,10454,312360,282,Q9H6B4,CXADR-like membrane protein,11,122943035,123065989
CLPS,0.614495834421077,0.848492922960173,0.0011868147424417,0.00490802917029504,10454,312699,283,CLPS,0.160856544884377,0.312334023282789,0.547793105918556,0.0221413288334552,0.0146619889345616,0.0731737283424253,0.270813197686805,0.00598578358518128,725,400,10454,312699,283,P04118,Colipase,6,35762759,35765088
CLSTN2,0.0749826378703755,0.215297113582433,0.371682750440223,0.514286470324855,10454,312284,284,CLSTN2,0.481654393646461,0.629745244464655,0.512102892179541,0.0210245423040184,0.0600609724805152,0.58385654826408,0.214478551586093,0.233222706326971,1389,635,10454,312284,284,Q9H4D0,Calsyntenin-2,3,139654027,140296239
CLSTN3,0.0567555717281481,0.147480079114341,0.126547800083828,0.126693095163065,10454,317485,285,CLSTN3,0.778226210749996,100,100,0.440008994276906,100,100,0.124500553366699,1.1283185446443e-06,700,170,10454,317485,285,Q9BQT9,Calsyntenin-3,12,7282294,7311541
CLUL1,0.490262507644872,0.587575937452189,0.4439259816793,0.611630775114954,10454,312687,286,CLUL1,0.371270674637242,0.426093454796388,0.34096999948577,0.126120520021438,0.0051877724664134,0.00422783642761792,0.354141198421382,0.0500755999125807,1615,509,10454,312687,286,Q15846,Clusterin-like protein 1,18,596988,650334
CNDP1,0.361173868199519,0.552312025310537,0.233150305848851,0.359574459300555,10454,312497,287,CNDP1,0.196089313163828,0.384877907236175,0.625318607181697,0.230047533939858,0.152020144348122,0.127153604338953,0.0919939076302937,0.0071278179367753,1064,239,10454,312497,287,Q96KN2,Beta-Ala-His dipeptidase,18,72201675,72254448
CNPY4,0.331159089042663,0.691348729358334,0.297639157447922,0.827980193114146,10454,312825,288,CNPY4,0.324137940335563,0.209313745288381,0.142050135654598,0.904778333205658,0.990595131078268,0.945996440080424,0.0202426426447549,0.00118687815452843,524,102,10454,312825,288,Q8N129,Protein canopy homolog 4,7,99717236,99723134
CNTN1,0.393616072708816,0.517463820194545,0.849076214977217,0.87850640683697,10454,312214,289,CNTN1,0.800972046251672,0.953947230780609,0.860807357403889,0.0630232761045652,0.16364650246533,0.685394707752719,0.0713048013531631,3.14017941094714e-06,1929,184,10454,312214,289,Q12860,Contactin-1,12,41086244,41466220
CNTN2,0.752100350447338,0.531829712036599,0.81856238450739,0.731319623624468,10454,312360,290,CNTN2,0.354218699858182,0.639829063621792,0.851886102146123,0.154221806602145,0.359040155810939,0.891354027532797,0.379108264796665,0.15065467883081,772,371,10454,312360,290,Q02246,Contactin-2,1,205012325,205047627
CNTN3,0.514871632271009,0.937569382990613,0.71927802622373,0.822399709481909,10454,312640,291,CNTN3,0.174767638411669,0.393423101910567,0.876221857006404,0.156281091505063,0.351577519408732,0.776207671464741,0.0732775506485109,0.00116991152523707,1160,210,10454,312640,291,Q9P232,Contactin-3,3,74311719,74570291
CNTN4,0.910495951149323,0.57073687692314,0.860684786805565,0.906438249829845,10454,312640,292,CNTN4,0.281355649769949,0.540384674350883,0.790653375497019,0.0123114104842842,0.0247058087835813,0.286503252702572,0.117956247144699,0.00040601196690229,3053,418,10454,312640,292,Q8IWV2,Contactin-4,3,2140497,3099645
CNTN5,0.947241636055215,0.755394238393363,0.195393952940017,0.310726294820687,10454,312534,293,CNTN5,0.032828410548166,0.0229054501342145,0.0833606901437818,0.723882784086254,0.37898778859653,0.177826314274642,0.253243694479765,0.00958133337829824,3697,396,10454,312534,293,O94779,Contactin-5,11,98891683,100229616
CNTNAP2,0.892209854468173,0.705032810413863,0.825816649635854,0.770138587094788,10454,312713,294,CNTNAP2,0.846916411592869,0.981454455883961,0.989562497082349,0.438942262137929,0.673061541665591,0.660603199947897,0.148915869363761,1.83166575367389e-05,3395,184,10454,312713,294,Q9UHC6,Contactin-associated protein-like 2,7,145813453,148118090
COCH,0.527070903968053,0.562819390057056,0.639417246575833,0.586365708489182,10454,317414,295,COCH,0.847423421287091,0.41103955743424,0.187008413357856,0.89527765639183,0.982660506277704,0.894288733549938,0.0968082639711705,0.00872757699569808,752,167,10454,317414,295,O43405,Cochlin,14,31343720,31364271
COL15A1,0.898670066625835,0.546840130950718,0.759379511372748,0.748937938677618,10454,317421,296,COL15A1,0.983714469040196,100,100,0.99081460933265,100,100,0.0408700528109107,1.86295892139314e-05,1264,64,10454,317421,296,P39059,Collagen alpha-1(XV) chain,9,101705461,101833069
COL18A1,0.562084503599217,0.510661047804355,0.150883405744924,0.377017970136688,10454,312504,297,COL18A1,0.121902919307726,0.302209888258766,0.979174432783946,0.037255044848556,0.00381508851379098,0.00912158650139242,0.031929420311348,0.00059625970879339,1383,168,10454,312504,297,P39060,Collagen alpha-1(XVIII) chain,21,46825052,46933634
COL24A1,0.791846830264155,0.76317577200375,0.381378532626142,0.289399320448179,10454,317541,298,COL24A1,0.7113937705364,0.91442022206356,0.83753241129095,0.295367868343754,0.537835780305175,0.702957108994502,0.0156786929606482,6.56328245735187e-06,2068,78,10454,317541,298,Q17RW2,Collagen alpha-1(XXIV) chain,1,86194916,86622626
COL28A1,0.997284302487189,0.556992362063068,0.940016170259937,0.598816232180202,10454,318237,299,COL28A1,0.59548950239944,0.659482769138247,0.458018191568991,0.417055418673164,0.0679262122792511,0.0298126612846782,0.351935726407541,0.0579349495503098,1949,266,10454,318237,299,Q2UY09,Collagen alpha-1(XXVIII) chain,7,7395834,7575484
COL2A1,0.660350007347739,0.538344896180588,0.953783834336599,0.963777770059653,10454,318239,300,COL2A1,0.0531437315817795,0.0481372836532821,0.127059279060168,0.520812066870304,0.253351085256347,0.12660306124323,0.306151162723631,0.00913055865732946,1249,155,10454,318239,300,P02458,Collagen alpha-1(II) chain,12,48366748,48398269
COL4A1,0.363448706227525,0.605220785220462,0.265530561577331,0.65899179150388,10454,312630,301,COL4A1,0.0233335800563937,100,100,0.0282246478682721,100,100,0.0207787678042705,1.68140290922007e-06,1829,58,10454,312630,301,P02462,Collagen alpha-1(IV) chain,13,110801318,110959496
COL5A1,0.572489154120135,0.438932681784809,0.173892145632081,0.999999875672308,10454,318083,302,COL5A1,0.582378985666976,0.789293287666726,0.679369450670401,0.23112678579812,0.160481571990894,0.135771786147174,0.040588321276177,5.68001828164511e-05,1612,111,10454,318083,302,P20908,Collagen alpha-1(V) chain,9,137533620,137736686
