gene_names,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,uniprot_id,protein_name,chr,start,end
CCL7,0.944590826938492,0.59004437408345,0.92179317889578,0.887508184010994,10454,312713,401,CCL7,0.83443703567062,0.972189151679545,0.910187613110514,0.585952760768837,0.0843100186036282,0.0310572951180931,32.4436140137485,3.9039072502510552,12,10454,312713,401,P80098,C-C motif chemokine 7,17,32597240,32599261
CCL8,0.509366768356424,0.549914011496415,0.666226045011354,0.802982548457568,10454,312413,402,CCL8,0.883789750421398,0.941124086939165,0.751839138234637,0.159904771912161,0.173072758368905,0.215668639354867,1182.51860938273,366.1904913028929,17,10454,312413,402,P80075,C-C motif chemokine 8,17,32646055,32648421
CCN1,0.179128148240166,0.4505307527804,0.905905859338156,0.938930278532937,10454,312886,403,CCN1,0.948130190973847,0.976456403367248,0.834943332419618,0.858581062338176,0.971143480759305,0.869928691185397,39.3116389726174,8.956864571831902,9,10454,312886,403,O00622,CCN family member 1,1,86046444,86049645
CCN2,0.771853547229061,0.556099029889189,0.851542114700543,0.697765694558638,10454,312678,404,CCN2,0.663460997778331,0.084366679930789,0.029203102573186,0.406041404615666,0.706356441371644,0.94413652072065,184.682016161602,10.167810828547855,11,10454,312678,404,P29279,CCN family member 2,6,132269316,132272513
CCN3,0.111283694808625,0.605306151000598,0.876858502849188,0.381063171078576,10454,312263,405,CCN3,0.486454075910163,0.765972587645546,0.825025963546154,0.26457204330301,0.0605049839906923,0.0366763134203691,674.333143690198,6.484449796753349,3,10454,312263,405,P48745,CCN family member 3,8,120428546,120436593
CCN4,0.0196766512771527,0.0334841614785726,0.274718193273394,0.274811565143712,10454,312360,406,CCN4,0.970662958154221,0.932306114931826,0.709447905165301,0.0798979922099449,0.201162719597071,0.707971564814959,398.527820346217,95.8478554286949,26,10454,312360,406,O95388,CCN family member 4,8,134203282,134242587
CCN5,0.904692116605577,0.45786039787133,0.724461253010862,0.336669270438069,10454,312640,407,CCN5,0.999980346812658,0.624542822363938,0.331911452251135,0.694818151368806,0.912826941564608,0.86594033584194,59.232995118995,5.451843426642819,19,10454,312640,407,O76076,CCN family member 5,20,43343485,43357150
CCS,0.123208335668937,0.263579681742455,0.035880052825474,0.0448813699704854,10454,312918,410,CCS,0.672182399318665,0.821072215151015,0.642701175699847,0.387773305415033,0.687561482314596,0.954216039869074,926.345302061975,7.57203148174747,5,10454,312918,410,O14618,Copper chaperone for superoxide dismutase,11,66360292,66373490
CD101,0.301090133569812,0.421422007421828,0.844255863345209,0.493058533664011,10454,317541,412,CD101,0.764307450026935,0.879859230053411,0.68361442967622,0.519081277164899,0.622431634918772,0.465547464302886,425.07184181159,64.47639855956479,20,10454,317541,412,Q93033,Immunoglobulin superfamily member 2,1,117544382,117579167
CD109,0.459465809610872,0.713925942031495,0.0457953468258774,0.198252322925543,10454,312640,413,CD109,0.0816048746029213,0.218491062962122,0.922274445800981,0.939613054379136,0.876721432635975,0.611917199369745,1864.73956575646,50.39102619414024,14,10454,312640,413,Q6YHK3,CD109 antigen,6,74405508,74538040
CD14,0.117483411757376,0.22448915699402,0.197302812801023,0.960911236438369,10454,313365,414,CD14,0.0916449882913778,0.204173586467799,0.564219349886854,0.707015550962398,0.141759213036127,0.0523055531955098,306.667308470196,4.978758644858292,6,10454,313365,414,P08571,Monocyte differentiation antigen CD14,5,140011313,140013286
CD163,0.393765884586688,0.547441180812214,0.811402029934588,0.729707792640102,10454,312497,416,CD163,0.355326954055975,0.0925692638028054,0.0481395200853046,0.567833768626415,0.0931053660652582,0.0354842542672114,56.200624009182,3.4744684534696164,5,10454,312497,416,Q86VB7,Scavenger receptor cysteine-rich type 1 protein M130,12,7623409,7656489
CD164,0.444956587626636,0.561330617491194,0.237318531399086,0.785333343549383,10454,312640,417,CD164,0.397221928297515,100,,0.410554929544803,,,74.3040823189629,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fd9b766b800> [RTYPES.NILSXP],6,10454,312640,417,Q04900,Sialomucin core protein 24,6,109687717,109703762
CD164L2,0.956023519490687,0.777378637040858,0.97659278464074,0.993619910125778,10454,318237,418,CD164L2,0.884421358036929,0.94625716954729,0.765008886884263,0.371226575315649,0.656703062907165,0.838588781012854,1777.33634716449,49.15046647364362,2,10454,318237,418,Q6UWJ8,CD164 sialomucin-like 2 protein,1,27705666,27709870
CD177,0.277987380279612,0.408088837417635,0.340750749214106,0.459790884498895,10454,312688,419,CD177,0.543054080996251,0.226148678061182,0.106654253310764,0.72992159591049,0.88779035051288,0.730278929062438,618.227973587427,445.1533202363102,10,10454,312688,419,Q8N6Q3,CD177 antigen,19,43857811,43867480
CD1C,0.66343769645001,0.882427359462527,0.00862931292315233,0.0714366797131532,10454,312549,420,CD1C,0.0915147482958674,0.0741080740214795,0.124724993266601,0.306101016504208,0.567634880055319,0.770460951972376,48.0965939331238,5.425180845554186,4,10454,312549,420,P29017,T-cell surface glycoprotein CD1c,1,158259576,158263420
CD200,0.609353560102442,0.584760754527378,0.10427014948017,0.956181812077313,10454,312713,422,CD200,0.27201995868539,0.477636508953131,0.602445744864145,0.46318623229668,0.721525726666273,0.734976716551759,94.0314620594899,4.675711655434779,14,10454,312713,422,P41217,OX-2 membrane glycoprotein,3,112051194,112081659
CD200R1,0.682066977550948,0.5644354211803,0.139289112794585,0.108034168721934,10454,312837,423,CD200R1,0.756566175692318,0.0437895724353669,0.0130646591414588,0.260689903512754,0.120949452326767,0.0853652091424247,855.996367776678,298.83651048294206,13,10454,312837,423,Q8TD46,Cell surface glycoprotein CD200 receptor 1,3,112640056,112693969
CD207,0.592330065854568,0.518750095965391,0.987791389873865,0.503847027120255,10454,313436,424,CD207,0.899976158099658,0.978698694641017,0.868850967985635,0.529646978914413,0.149423520938318,0.0649255826117286,267.568006902911,23.86388200877623,18,10454,313436,424,Q9UJ71,C-type lectin domain family 4 member K,2,71057347,71062952
CD209,0.361598026382677,0.738849753842947,0.813839901175067,0.808593945669974,10454,312571,425,CD209,0.114825340506859,0.258285828904902,0.638305690429927,0.0589152958450724,0.113939888232003,0.378209556260513,117.162813250013,11.578308224053876,34,10454,312571,425,Q9NNX6,CD209 antigen,19,7804879,7812464
CD22,0.734558177188254,0.781123660524161,0.987412662386337,0.591531670091932,10454,312284,426,CD22,0.618190907274104,0.634912599412009,0.416525448193631,0.0228281268461104,0.0557555219558018,0.441635824277885,54.8685289628627,2.58552902087852,24,10454,312284,426,P20273,B-cell receptor CD22,19,35810164,35838258
CD226,0.175432319630835,0.335139839608731,0.287720799755166,0.319143989035227,10454,318326,427,CD226,0.598001888445966,0.682736500483058,0.486048190586004,0.535120035207666,0.131987905442656,0.0555524633256837,95.6389875457069,2.651176113213165,15,10454,318326,427,Q15762,CD226 antigen,18,67498394,67629039
CD244,0.264924933371258,0.362360636058688,0.17375219751211,0.502486476573472,10454,312284,428,CD244,0.287547611453547,0.431032469695509,0.457459581857675,0.0331008145469596,0.0510168599288721,0.234949186057559,288.480897830246,5.938808858619336,9,10454,312284,428,Q9BZW8,Natural killer cell receptor 2B4,1,160799950,160832692
CD248,0.536298353391977,0.608780488115146,0.142027485922776,0.999999977902339,10454,317421,429,CD248,0.151259228042314,0.207554813943466,0.297523717385622,0.26565779649602,0.415537231311647,0.471980370845738,13.4959788109752,3.2226718238887506,6,10454,317421,429,Q9HCU0,Endosialin,11,66081958,66084515
CD27,0.0671665283192582,0.950864909888625,0.075138942946976,0.534533790133778,10454,312549,430,CD27,0.0364033405335599,0.001035972312422,0.0022098936619422,0.0240807021824935,0.0402086250597148,0.247291089918001,133.340892221349,5.697285855894855,12,10454,312549,430,P26842,CD27 antigen,12,6554033,6560884
CD274,0.734966944515248,0.586558235109521,0.938103161428897,0.777830630085574,10454,312918,431,CD274,0.934093178580107,0.974644799524124,0.832881880267432,0.049306699537254,0.130446363652268,0.647779238764952,170.218264710998,6.364724591338216,18,10454,312918,431,Q9NZQ7,Programmed cell death 1 ligand 1,9,5450503,5470566
CD276,0.815380271612571,0.597126286085793,0.509083576035647,0.958377420063783,10454,312664,432,CD276,0.560873807974653,0.443542188520123,0.256474876169712,0.695627330601448,0.926038777575895,0.980170651931918,3478.36284627255,470.1973307105301,7,10454,312664,432,Q5ZPR3,CD276 antigen,15,73976307,74006859
CD28,0.693068183067885,0.815096053525728,0.0484438161904484,0.248296478429449,10454,313474,433,CD28,0.468449981082794,0.430278277577137,0.281261145946642,0.515515111986078,0.658195779689978,0.520123116368527,58.413778703034,4.516598089655774,14,10454,313474,433,P10747,T-cell-specific surface glycoprotein CD28,2,204571198,204603635
CD2AP,0.0183894286565657,0.773126083177239,0.0895578272402118,0.588928704071411,10454,312630,434,CD2AP,0.0014057937723682,0.005852963661898,0.772055337015804,5.35488263909706e-06,2.92035794229144e-05,0.674396107882606,177.279706870174,5.333161417903915,11,10454,312630,434,Q9Y5K6,CD2-associated protein,6,47445525,47594999
CD300A,0.155428291003777,0.40921352965332,0.179234111670313,0.106485018888083,10454,318083,435,CD300A,0.328621888713155,0.471521352426961,0.458611918843741,0.341710645965313,0.586586997349438,0.686530694583476,30.0951244217507,10.42610692294428,15,10454,318083,435,Q9UGN4,CMRF35-like molecule 8,17,72462555,72480933
CD300C,0.423650756683607,0.598176622739235,0.376285077445264,0.543918755786151,10454,312346,436,CD300C,0.686895913015013,0.706904062410243,0.466087399258587,0.825905004472024,0.606151898910441,0.328990597763525,333.256494312456,61.336295167203446,13,10454,312346,436,Q08708,CMRF35-like molecule 6,17,72537247,72542282
CD300E,0.915114596892212,0.842363488313763,0.345234145676597,0.249570013768417,10454,312476,437,CD300E,0.0251138136053017,0.0685824613584863,0.55773603877036,0.530749127236969,0.280397414085909,0.142557370835171,283.615586182656,4.823473918967776,18,10454,312476,437,Q496F6,CMRF35-like molecule 2,17,72606026,72619897
CD300LF,0.380391429217826,0.65995778414421,0.47851250385021,0.865724301565707,10454,312360,438,CD300LF,0.889815728596477,0.375936208836157,0.163952504850743,0.806560385143066,0.824681486039289,0.56828741281763,1511.02171167846,453.3565396670634,19,10454,312360,438,Q8TDQ1,CMRF35-like molecule 1,17,72690452,72709117
CD300LG,0.0525017796861222,0.162107192744475,0.941982019914203,0.980738505315944,10454,312640,439,CD300LG,0.646800342659438,0.758869258094123,0.558741883749985,0.684500005049991,0.851922677570977,0.693413561980762,77.9359075841346,25.296589972081733,10,10454,312640,439,Q6UXG3,CMRF35-like molecule 9,17,41924516,41940997
CD302,0.918621053455997,0.600938415466428,0.798556273252242,0.920326760816326,10454,312825,440,CD302,0.817750215638039,0.971639587124046,0.946869975727422,0.366867427788849,0.404171000697878,0.317895189905944,234.246873752483,10.815397463508202,8,10454,312825,440,Q8IX05,CD302 antigen,2,160625364,160654753
CD33,0.100882093498665,0.266110232684672,0.907043436481567,0.961351671931018,10454,312549,441,CD33,0.94129375844715,0.348834754229149,0.147223032120805,0.0025684862050536,0.0092680368598623,0.602510186966554,919.696119467811,144.92896314854423,13,10454,312549,441,P20138,Myeloid cell surface antigen CD33,19,51728320,51747115
CD34,0.18991683113983,0.237789145561645,0.45549904313298,0.0552489508525351,10454,312437,442,CD34,0.772271227233441,0.545179607035482,0.287887456461772,0.226156035139093,0.459023230686095,0.761102785180994,23.0936656726426,2.633102981380625,5,10454,312437,442,P28906,Hematopoietic progenitor cell antigen CD34,1,208057594,208084747
CD36,0.0838598145928464,0.496836077749509,0.46854188442734,0.806553359017389,10454,318326,443,CD36,0.38011203966027,0.348434167686583,0.247343659825769,0.112479665519138,0.278724077358063,0.84943587295349,60.6509267259611,18.42458707679057,17,10454,318326,443,P16671,Platelet glycoprotein 4,7,79998891,80308593
CD38,0.982690816045149,0.529345526975297,0.85529461996485,0.761641129444215,10454,312825,444,CD38,0.0414297415776784,0.101314204796454,0.516495272521735,0.80081641078323,0.798152544299223,0.533743193984207,136.495872092129,4.756636133801359,22,10454,312825,444,P28907,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,4,15779898,15854853
CD4,0.430206103883172,0.713010066812448,0.0352863040303486,0.936416085507729,10454,312775,448,CD4,0.0166022650073923,0.0423467614687553,0.443956704801344,0.925025250986534,0.67346504491224,0.376596918478143,209.664003694368,2.480036417407,9,10454,312775,448,P01730,T-cell surface glycoprotein CD4,12,6896024,6929974
CD40,0.311019774099626,0.397079751217122,0.978944439066972,0.902702692778154,10454,312665,449,CD40,0.215887210288391,0.319218489070685,0.385750721417599,0.445242687020613,0.295205073076818,0.172921245202068,153.273943846104,6.663049268456544,19,10454,312665,449,P25942,Tumor necrosis factor receptor superfamily member 5,20,44746911,44758502
CD46,0.800379717573584,0.698517708651733,0.580110958525394,0.952967614411939,10454,312845,451,CD46,0.330760040208549,0.608839498982186,0.829225459891821,0.753423859691919,0.722657334440303,0.457924420919175,14.5248876369243,3.3374929515779654,9,10454,312845,451,P15529,Membrane cofactor protein,1,207925402,207968858
CD48,0.84598974908191,0.907034439396194,0.951352764941776,0.954780182092012,10454,312549,452,CD48,0.86173129471508,0.944442466133859,0.771970607371284,0.138572421517619,0.196375053633522,0.30282345660603,601.868946140074,101.29492215651307,18,10454,312549,452,P09326,CD48 antigen,1,160648536,160681641
CD5,0.0370575826678649,0.475580942204794,0.0150712041796534,0.113394377748488,10454,312413,453,CD5,0.212726335812005,0.235785583187975,0.247581254673106,0.680305207943698,0.153876616901997,0.0587112599274039,28.9124798804497,2.8195922971283407,10,10454,312413,453,P06127,T-cell surface glycoprotein CD5,11,60869867,60895324
CD55,0.146458810208074,0.75260860930982,0.0165275903836887,0.974212314726993,10454,313858,454,CD55,0.0023746611763301,0.007996992411413,0.515413554855742,0.0035098224207096,0.0068684210224501,0.230108521782209,509.581875445876,14.685481570270156,5,10454,313858,454,P08174,Complement decay-accelerating factor,1,207494853,207534311
CD59,0.0732390669440359,0.521141675188769,0.0516730135024622,0.231266494236365,10454,313918,456,CD59,0.114046770549882,100,,0.172296786237724,,,70.9727177259491,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f538f83b640> [RTYPES.NILSXP],13,10454,313918,456,P13987,CD59 glycoprotein,11,33719807,33757991
CD5L,0.39718627659552,0.49929219063521,0.99609645995591,0.791434189694608,10454,317530,457,CD5L,0.556015996285561,0.685649229347872,0.522922256799606,0.575149717940175,0.473766082745593,0.277368194854301,83.8344983471781,3.584007297782407,10,10454,317530,457,O43866,CD5 antigen-like,1,157800704,157868046
CD6,0.339042251016764,0.423917723048721,0.8754898717528,0.950054655068192,10454,312340,458,CD6,0.311022505038799,0.466899935049299,0.480831323899928,0.416811578361107,0.323515048145182,0.20622516436075,1118.13587500437,90.45558658849775,12,10454,312340,458,P30203,T-cell differentiation antigen CD6,11,60739115,60787849
CD69,0.752508068117311,0.463917704793963,0.922927083408536,0.967977740055076,10454,312804,460,CD69,0.185881763278821,0.23231944827557,0.279534501384233,0.211238376936588,0.330775853057876,0.420215886572098,22.2990180120965,3.117424439026691,4,10454,312804,460,Q07108,Early activation antigen CD69,12,9905082,9913497
CD7,0.543661775703625,0.798037737885831,0.620086838060538,0.850825295513543,10454,318385,461,CD7,0.878440470785455,0.468399738500784,0.221689145078636,0.774493007034826,0.122996749776144,0.0426529415299998,326.734702591787,103.08690886014324,9,10454,318385,461,P09564,T-cell antigen CD7,17,80272744,80275478
CD70,0.526178630410716,0.39826932114448,0.215088288543372,0.22398903890131,10454,312713,462,CD70,0.659390292526636,0.305585229720975,0.140115230969539,0.744469334754554,0.847518599817681,0.635521304947091,614.063034800227,31.043338550385773,47,10454,312713,462,P32970,CD70 antigen,19,6583194,6604114
CD72,0.141228900203288,0.654598135317505,0.518155128468911,0.324213430830576,10454,318083,463,CD72,0.0214317638224763,0.0510852794844655,0.417478349704773,0.325712169952008,0.556392217519818,0.649370987002438,39.7271490833006,4.107027430657861,10,10454,318083,463,P21854,B-cell differentiation antigen CD72,9,35609530,35646807
CD79B,0.401271636011712,0.63517137816084,0.102341736753023,0.789298754995134,10454,312284,465,CD79B,0.279702537420321,0.444799440110612,0.501498806368854,0.0977207217277484,0.23246734230896,0.675128743778377,119.905923999713,8.48958660685389,5,10454,312284,465,P40259,B-cell antigen receptor complex-associated protein beta chain,17,62006100,62009714
