gene_names,pg_adsp,pg_adsp.1,pg_adsp.2,pnl_adsp,pnl_adsp.1,pnl_adsp.2,pg_ukb,pg_ukb.1,pg_ukb.2,pnl_ukb,pnl_ukb.1,pnl_ukb.2,adsp_size,ukb_size,ukb_prot_sample_size,gene_ind,protein_name,gene_name,pg_adsp_combined,pnl_adsp_combined,pg_ukb_combined,pnl_ukb_combined
P18084,0.7625410927523777,0.3183636555211865,0.5575784713396112,0.4201522041479343,0.5933845747593736,0.682829158113035,0.3253128770631296,0.4003223255719582,0.1870081563246971,0.456278748232195,0.8574632305018295,0.3138512395097642,10454.0,312549.0,42625.0,1461.0,Integrin beta-5,ITGB5,0.5651868836437919,0.5722625308372588,0.2828519358376548,0.6285119478081238
P18428,0.2568088058333695,0.8694726006275785,0.8501580199654032,0.9320768763396264,0.8220847103109263,0.7816588587534717,0.5353175110437878,0.686951163934626,0.4047468676250284,0.881154266124603,0.739570042976949,0.856269240679256,10454.0,312497.0,42672.0,1559.0,Lipopolysaccharide-binding protein,LBP,0.7654967881295556,0.877929720066611,0.5493201527670445,0.842291392094171
P18510,0.587983172034868,0.8953172358001936,0.3755856474251894,0.9589813628359356,0.7089967287397361,0.8295191871969066,0.2347447926610652,0.7648160813996392,0.1756416102520302,0.7577632594716874,0.5620893310855161,0.5662917291222191,10454.0,312723.0,42420.0,1392.0,Interleukin-1 receptor antagonist protein,IL1RN,0.7391356410420681,0.908717187416846,0.34177551331428924,0.6440762725545307
P18564,0.2017999521860355,0.3479907245140314,0.6070644309971517,0.715624481213577,0.5112811895234615,0.6505522577364709,0.4813657256787295,0.7653248781756974,0.316613550655196,0.4401562743897464,0.5501928861372352,0.5570824909054479,10454.0,313327.0,41712.0,1462.0,Integrin beta-6,ITGB6,0.3500481565831866,0.6347349488810438,0.5414612794769376,0.5159055953842218
P18627,0.0753986486288816,0.2793783281404572,0.3024886294625585,0.1587193538429931,0.5449973921301952,0.2969264862554695,0.6770586450978827,0.6823684676193492,0.860585253981124,0.8230475925723799,0.9539871252979524,0.4289934356875433,10454.0,312825.0,42280.0,1543.0,Lymphocyte activation gene 3 protein,LAG3,0.1544983950665909,0.28293697894214365,0.7699673681442598,0.8890118527453444
P18827,0.2282103206166044,0.6494308424906841,0.4022859668688539,0.3270718803808469,0.7550221735246325,0.4996693832424419,0.0755207044999075,0.6648273457459823,0.1461770160113585,0.0795778453750663,0.8220292997685316,0.1528191115266359,10454.0,312630.0,42515.0,2374.0,Syndecan-1,SDC1,0.40171316693208714,0.5450186122664198,0.1568295943089702,0.19606006232123052
P19021,0.8389318213886086,0.9673299756839404,0.7267905218097974,0.6789619067240684,0.9145046235877514,0.6618020995978485,0.3401570601327415,0.5160411979170691,0.7523738529168773,0.4625034885713162,0.9999999761783888,0.9172628063815622,10454.0,312382.0,42794.0,1971.0,Peptidyl-glycine alpha-amidating monooxygenase,PAM,0.9243087261722316,0.8227974080536888,0.5542551666342102,0.9999999285351857
P19022,0.6311940696121836,0.6893100347283554,0.4082628497372915,0.7512347650697323,0.4667189498657561,0.3685285656523376,0.9278944251205544,0.4482457215178524,0.3500180440680869,0.7618676981961257,0.3704539632802498,0.4153774415154209,10454.0,312630.0,42515.0,487.0,Cadherin-2,CDH2,0.5846517673229279,0.5489083507925531,0.7816646446578122,0.5394946869310678
P19075,0.6220724375821106,0.3920614158715396,0.561381586791488,0.9298649025473532,0.343818240944848,0.3823434628063906,0.9398908330714392,0.620562912317363,0.0570129871428309,0.9678035302797148,0.5298939939073412,0.0698090746995175,10454.0,317541.0,36611.0,2796.0,Tetraspanin-8,TSPAN8,0.5260450101170085,0.776363452874721,0.511361875899506,0.8400880091714843
P19320,0.7332167183277598,0.652608356928523,0.6348604168679801,0.6246349433921277,0.9701893014784492,0.5942166607558934,0.5883561297889414,0.784585819773641,0.4941809017412784,0.9378787741388936,0.7280749644973924,0.9796202059598134,10454.0,312558.0,42598.0,2847.0,Vascular cell adhesion protein 1,VCAM1,0.6774733632575107,0.9178451939769768,0.6485610318149736,0.9559247886983064
P19440,0.0962393029861086,0.7228656254649557,0.5246351253184884,0.0871291962012256,0.7810041335723097,0.641069694592463,0.0912575061909378,0.654001581097795,0.6498922039873898,0.1492762748194801,0.7510359958391929,0.5398278989054791,10454.0,312704.0,42431.0,1152.0,Glutathione hydrolase 1 proenzyme,GGT1,0.29273775397773527,0.32254757830602887,0.28799947187023567,0.4129628096814657
P19474,0.7448318260945961,0.1677188607658772,0.1835753237432241,0.5895764050998229,0.6369707902690316,0.2270464450025381,0.3008785912294518,0.352270281942499,0.0572092316317219,0.6593745957458823,0.8174379832296199,0.5285281365328294,10454.0,312713.0,42415.0,2780.0,E3 ubiquitin-protein ligase TRIM21,TRIM21,0.29259135861924856,0.45701088792745764,0.13353163256073125,0.7003816363887094
P19525,0.9626102585902706,0.3124420832982357,0.3812797382651047,0.9232442133241432,0.3036926019890111,0.7366399077752168,0.6307487677174874,0.9177927992061776,0.2738622934927301,0.6182670822095608,0.900339335108488,0.2548235303014349,10454.0,317642.0,36484.0,907.0,"Interferon-induced, double-stranded RNA-activated protein kinase",EIF2AK2,0.877615531411468,0.805287775236949,0.768037142938355,0.7216663998126178
P19801,0.6302690701265433,0.8409547431955549,0.661975446065322,0.5365028684001518,0.9993595706785036,0.8019455151655912,0.6074937439112384,0.5953395699762738,0.7476029236272035,0.9546412562175914,0.965462288326816,0.6640885207645877,10454.0,313327.0,41712.0,137.0,Amiloride-sensitive amine oxidase [copper-containing],AOC1,0.7403608648909221,0.998084549626272,0.6596533717748561,0.9434775371944238
P19838,0.1527560048480882,0.2573509760941699,0.9089999250861532,0.2643009631418002,0.231321300680097,0.4975963042097654,0.3272540845290601,0.1304315771174262,0.0573674264199903,0.7762361879582612,0.0453627976067399,0.126409239471004,10454.0,318445.0,35567.0,1853.0,Nuclear factor NF-kappa-B p105 subunit,NFKB1,0.5552425182074782,0.30945364498553624,0.10926227993733945,0.11197159011085861
P19878,0.3953118219618006,0.2877423363063373,0.4425321566774798,0.4103788017598645,0.269249638116061,0.9565313368470212,0.6903208439199959,0.4037433794580479,0.5268040601696484,0.8679579778582912,0.9829441972790556,0.7960245885902386,10454.0,312773.0,42345.0,1822.0,Neutrophil cytosol factor 2,NCF2,0.3688670234844169,0.8545541527530953,0.5477577195334535,0.9573516127675811
P19883,0.8920228768238074,0.2871772354217742,0.5291284849988528,0.7472919729884544,0.5208150127385942,0.7999313417318001,0.4074735120141475,0.8248599414563416,0.7766961374295919,0.3283169287426365,0.4266385506053411,0.4489207317049215,10454.0,312549.0,42619.0,1087.0,Follistatin,FST,0.6969332013311177,0.7163472449133796,0.7220571890625405,0.3980555165697803
P19957,0.3486794693249803,0.4585160826941464,0.1798007431950289,0.3874955202044856,0.9047521314967264,0.183164062195179,0.7271315702117829,0.8664960266299289,0.9038173366579682,0.7997690148893398,0.7418818358353189,0.7879531185542525,10454.0,313115.0,41943.0,2046.0,Elafin,PI3,0.29695652200802747,0.6329156931123521,0.8588622173585275,0.7787164706180627
P19961,0.4475588645517051,0.5102080985658775,0.5300012489685748,0.4964584538661184,0.9262151829690208,0.4797382571578686,0.1621493477852831,0.1534769941445746,0.8972603001980599,0.1736623314705436,0.2187608510230879,0.7285051950212347,10454.0,315075.0,39656.0,115.0,Alpha-amylase 2B,AMY2B,0.49579397961562954,0.8011842348668532,0.4259171107381696,0.31338722299358646
P19971,0.133770668561662,0.2646878982815546,0.3888506261161752,0.0584172227966759,0.2794416472461274,0.7938192426355382,0.9913104628324634,0.9252315509033108,0.4170972142595098,0.8002607013863442,0.796817170272065,0.3562206976045139,10454.0,312854.0,42251.0,2812.0,Thymidine phosphorylase,TYMP,0.22495351289966226,0.17498167868950504,0.9764844238829479,0.7042506045452204
P20023,0.867129489716258,0.1205278679137843,0.8916208500650925,0.6761691720992895,0.4237915660051315,0.8596865936004491,0.3225559470890372,0.6767613724891377,0.6975361252161668,0.1765751791539021,0.4226425199746146,0.9133425958787068,10454.0,312497.0,42672.0,668.0,Complement receptor type 2,CR2,0.725104801987797,0.7207318055047675,0.5741539048161916,0.6657222799696667
P20061,0.1614177023616229,0.2055301079933935,0.3368250134121889,0.2194415232023622,0.4571997130788265,0.3323808274643364,0.5151624190025463,0.2966832246369892,0.2327506188640294,0.4992385864686484,0.2196074099703012,0.1936982631577775,10454.0,318027.0,36049.0,2635.0,Transcobalamin-1,TCN1,0.2172838895005313,0.31804961219326444,0.3272293430398697,0.2697216467162594
P20062,0.8207842374598715,0.2735273571417445,0.0400903222042081,0.8166254231513642,0.1611075618153337,0.0858863730694207,0.459879794151902,0.9321473695633248,0.6310499064420337,0.4607113973679875,0.9334546492156662,0.6312081707900025,10454.0,312269.0,42934.0,2636.0,Transcobalamin-2,TCN2,0.1260509042388629,0.20948748565723557,0.8259889604543854,0.8287248628369817
P20138,0.3321971938997369,0.4767088355899616,0.1128599883017025,0.2805303138850774,0.4784686446687661,0.0483342652361241,0.707544714040627,0.3556821511597875,0.9211630126869128,0.6932875690639737,0.3335977409652622,0.9311807097986788,10454.0,312549.0,42625.0,441.0,Myeloid cell surface antigen CD33,CD33,0.23216043785951312,0.12219458684186696,0.8036682554099067,0.8182896220250433
P20155,0.4745700769243235,0.587054839311741,0.7866376157262412,0.3124753733635632,0.4697766469341281,0.3413154849987158,0.1997054548814918,0.4143243331694077,0.7485960552177132,0.2079636899117344,0.3636500329368519,0.7810259488623704,10454.0,318083.0,35941.0,2538.0,Serine protease inhibitor Kazal-type 2,SPINK2,0.6443339291126977,0.36913455157622943,0.4306957242054879,0.442670140756924
P20160,0.7857349977542113,0.1391698010404236,0.653559927465633,0.8084095263522639,0.8378902417978866,0.2460027183553137,0.3689964802371156,0.2363697887916165,0.0753381832244408,0.6844520392969067,0.8385460042057417,0.3513459730830454,10454.0,313731.0,41239.0,224.0,Azurocidin,AZU1,0.46180121615095365,0.7028607562768107,0.15486321226905891,0.6834419672392301
P20273,0.4693755911265389,0.6155714974135702,0.8990956986497869,0.8290154960204272,0.6118206344234767,0.8377711388422772,0.5666364236929844,0.7189600498252275,0.1980865695317131,0.6109788631282678,0.7515554998866136,0.2181180370903335,10454.0,312284.0,42934.0,426.0,B-cell receptor CD22,CD22,0.7666556123621371,0.7886838957918103,0.4620175051216185,0.515888780047919
P20333,0.3679563522315032,0.4211886054089199,0.5585112218760391,0.3024854112889525,0.5662095571793374,0.3285173821239022,0.8984728833122236,0.9780799424267252,0.8488770613730997,0.79622334418874,0.735379987601209,0.8741119723749755,10454.0,312640.0,42502.0,2728.0,Tumor necrosis factor receptor superfamily member 1B,TNFRSF1B,0.446683864717181,0.3880076162245711,0.9513419667262724,0.8176190879911102
P20340,0.0920013005741981,0.9199789678918306,0.2316220109319261,0.2592488578550301,0.8955277177827428,0.2830098226495074,0.9074059676971103,0.6580675534602551,0.4502189618411075,0.8800123736009595,0.7882937980444678,0.4902807839092052,10454.0,312713.0,42415.0,2228.0,Ras-related protein Rab-6A,RAB6A,0.43798624793196134,0.6194376542987464,0.7841577491001999,0.7860683195790077
P20472,0.5807564331327295,0.3748689052897813,0.8997260571486592,0.7796573109489737,0.6637574861673449,0.8709777041654648,0.2791799629697333,0.3756916270511657,0.3955552143485618,0.2714609890273264,0.640362088904219,0.4542092806363795,10454.0,312525.0,42643.0,2209.0,Parvalbumin alpha,PVALB,0.7453327541743068,0.7989950858941028,0.3453896196214674,0.442654154170463
P20645,0.144970194404643,0.4722682262144883,0.3346160179902655,0.135766188470106,0.6806924516112849,0.8889331577991819,0.0011822631335679,0.2498698076390943,0.0415031271898524,0.0375982945364973,0.3429503875980288,0.0148412955839758,10454.0,318239.0,35805.0,1651.0,Cation-dependent mannose-6-phosphate receptor,M6PR,0.2666749542004201,0.6198111793648997,0.0034365542179013997,0.03131442004095425
P20701,0.627535392509726,0.1935776640953292,0.8884940955654916,0.6576140595392369,0.750383542421792,0.914579945749584,0.936232706603011,0.8627694304054996,0.2463364013596665,0.5778757084231179,0.9216376719217524,0.4612362733116785,10454.0,318326.0,35692.0,1453.0,Integrin alpha-L,ITGAL,0.6660276320589209,0.8328763992335237,0.8540026335419693,0.7991817083479941
P20711,0.102533967024322,0.2614740720098581,0.768434655790126,0.10583639046644,0.9384005020208293,0.673614483092557,0.5404279025745454,0.8947426285908998,0.5168564540212226,0.6563642907900015,0.875365733980342,0.7593809044704917,10454.0,312686.0,42447.0,783.0,Aromatic-L-amino-acid decarboxylase,DDC,0.2607678013947726,0.7398011544137969,0.7548979204494237,0.7958453628366304
P20718,0.427882827394681,0.1030552502130676,0.6044023398463693,0.3690397596418293,0.9220821904373988,0.9561765919421548,0.4188329285875947,0.1483882067579877,0.2111176980972409,0.8071358912453745,0.4714585424194327,0.4081365609191406,10454.0,313327.0,41731.0,1241.0,Granzyme H,GZMH,0.25703223998544317,0.9136367440960602,0.22431114499510874,0.6077860214160815
P20742,0.5085928887629585,0.6604956033161505,0.6933167173744464,0.5033813771099553,0.7843746596536493,0.7394292042921853,0.1892863517055732,0.3810701114898612,0.2875454683370234,0.2534648059488646,0.4339389444752003,0.3896764338077875,10454.0,317354.0,36825.0,2215.0,Pregnancy zone protein,PZP,0.6278049370449359,0.7006850694464566,0.2691739357502775,0.348183585232937
P20783,0.2460016110314737,0.5350645773209,0.4747836523388438,0.5380554180095526,0.6114697093681346,0.5476930606078732,0.4086304575163556,0.0680469541678581,0.5785321775041133,0.7693382788996905,0.0869558606016005,0.3683306577671547,10454.0,312713.0,42415.0,1910.0,Neurotrophin-3,NTF3,0.39813561697278455,0.5665314290487858,0.18239099664857017,0.256576982028822
P20827,0.8075366995934565,0.0466210341601817,0.1899754222696019,0.8216509230406184,0.0525110203982791,0.3881092276637626,0.4788830580393037,0.1416369565756517,0.0971123533998842,0.7359658600899248,0.4559874831212743,0.6233137349154787,10454.0,312704.0,42431.0,896.0,Ephrin-A1,EFNA1,0.13220038593394873,0.17842149301788218,0.16295673384088888,0.619685379628283
P20849,0.929159377263008,0.8717125007509184,0.5245085792899636,0.9285055459135746,0.8171743191963501,0.6724912459207498,0.3836815948968829,0.5675178900092501,0.6988660163933027,0.3494124040663814,0.6764372283797084,0.594566356974976,10454.0,312713.0,42415.0,638.0,Collagen alpha-1(IX) chain,COL9A1,0.868457584150292,0.8628131265915602,0.5581117647507271,0.5435808258377545
P20851,0.1974682761669451,0.3819287679620653,0.6833997369722453,0.1544508206744465,0.3661131362756952,0.5596323481122644,0.755380682941329,0.139148997605604,0.3878745621735852,0.9967172765104382,0.1844747330309785,0.7306236242341633,10454.0,312549.0,42625.0,315.0,C4b-binding protein beta chain,C4BPB,0.3845096731093236,0.30176405169955167,0.3547053013958701,0.990088965333588
P20908,0.2151373974910453,0.5123155610310192,0.0547814456936255,0.1993200024253914,0.5436817401746084,0.0962744286814909,0.1277420150884003,0.0312395224763622,0.0752342463690327,0.5883180650260934,0.5371188658269344,0.7025314909276901,10454.0,318083.0,35941.0,636.0,Collagen alpha-1(V) chain,COL5A1,0.12951869008175648,0.1888344811303822,0.056694214974429114,0.615659461987138
P21128,0.5965603371424608,0.6911157367389917,0.5208679382374946,0.5250846406519447,0.65655673407198,0.4934372075788555,0.7153094138327172,0.2237244332130679,0.6794426536911607,0.9874782580908332,0.408436430220357,0.6974954028303849,10454.0,319804.0,33951.0,923.0,Poly(U)-specific endoribonuclease,ENDOU,0.6084320111652262,0.5622307422440664,0.5269407757741608,0.9631897290784992
P21217_Q11128,0.7804542594284666,0.0634897664204396,0.5713729325933735,0.7976607289807284,0.3572526380166749,0.5423702943302039,0.0764191737052452,0.0010184983316542,0.0248455286909487,0.173964720181783,0.010218493602821,0.0896662318558147,10454.0,312346.0,42852.0,1096.0,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,FUT3_FUT5,0.2252696905239685,0.6031869084140772,0.0028989339938839676,0.02629090306119114
P21246,0.3672510823828121,0.8444651994276582,0.182380586309023,0.4136293869273875,0.7105820647686284,0.6342875444025178,0.5354034518040112,0.8368785330374536,0.8440470469754658,0.1960012800083729,0.5785081864140478,0.700491275670385,10454.0,313327.0,41731.0,2190.0,Pleiotrophin,PTN,0.4881208506526504,0.5975443570407257,0.7858114978386602,0.454402045529267
P21549,0.2867984864400416,0.9911923084265112,0.3478713117280352,0.6988372699681629,0.7638978205758719,0.6949278131631915,0.1663138941400967,0.2388394390620217,0.1656372971355841,0.749183951125637,0.4125721374448312,0.1686795138893994,10454.0,312630.0,42515.0,74.0,Serine--pyruvate aminotransferase,AGXT,0.9726434938448101,0.7220677677759068,0.18541047145032274,0.39816369270634033
P21589,0.8657859109582765,0.4535766309718814,0.0661266677987412,0.963411617733294,0.5507704965920072,0.0914355884607643,0.2970670131730961,0.3349050228750685,0.504968092897782,0.2912214370826075,0.33042001240713,0.498367521743532,10454.0,312549.0,42625.0,1909.0,5'-nucleotidase,NT5E,0.2689994020579762,0.8395141719189072,0.3702077079293382,0.3641419851087216
P21709,0.472519356668039,0.0620823054772697,0.2520855994905183,0.9458681159629452,0.0527312595870942,0.2090100312789292,0.0065491721233147,0.9830035364650224,0.077509934003295,0.0125563240752512,0.9338454297589016,0.0803834244838017,10454.0,312551.0,42624.0,944.0,Ephrin type-A receptor 1,EPHA1,0.14475778171140768,0.35624447714576035,0.028086580746324252,0.038829726971933654
